0.274520291093433,0.24653143574242,0.216079319777926,0.183468210676538,0.149023947860598,0.113090687018402,0.0760274614143294,0.0382045945471423,0,0.0382045945471423,0.0760274614143294,0.113090687018402,0.149023947860598,0.183468210676538,0.216079319777926,0.24653143574242,0.274520291093433
0.263043600862246,0.234364249688619,0.203916037873961,0.17230612282604,0.140440949879279,0.10991739811664,0.0840748325467882,0.0698838487355885,0.0749297072727423,0.0960810729057187,0.124863461860187,0.15632936371634,0.188209428172329,0.219327943049227,0.248956127806637,0.276573463913447,0.301773610838585
0.26962474300129,0.243044940830443,0.216259830207442,0.190474086807533,0.167407153201485,0.149438132473599,0.13938133698388,0.13938133698388,0.149438132473599,0.167407153201485,0.190474086807533,0.216259830207442,0.243044940830443,0.26962474300129,0.295135627471685,0.318934272131162,0.340524567008824
0.292915279589738,0.270402298932321,0.24926589091748,0.230836519040294,0.216624529972124,0.208108326231577,0.2063452609803,0.211573136013767,0.223106362131745,0.239621106787202,0.259584310732124,0.281560588359139,0.304337339061507,0.326935085864926,0.34857374301285,0.368632323575943,0.38661534829798
0.328942659720075,0.311047948218317,0.29552020666134,0.283412885987871,0.275685110405655,0.273025070377917,0.275685110405655,0.283412885987871,0.29552020666134,0.311047948218317,0.328942659720075,0.348185240196304,0.367859263664904,0.387174481696418,0.405465759303032,0.422181999109462,0.436872968247393
0.373371257017029,0.359778203906418,0.348996461317111,0.341738603425051,0.338526879165056,0.339604411978279,0.344888776526358,0.353988106736433,0.366272529086048,0.380971763331732,0.397267469351996,0.41436197843867,0.431520076640956,0.448089285524316,0.463506317503954,0.47729611320215,0.489067701137914
0.422737601176521,0.4128581556011,0.405904492634059,0.402310649626293,0.402310649626293,0.405904492634059,0.4128581556011,0.422737601176521,0.43496553411123,0.448884779165645,0.463814837776701,0.479094709119628,0.494111092410553,0.508314550686741,0.521227255737284,0.53244556914366,0.541639857331738
0.474577295769227,0.467829347222506,0.463947396354264,0.463159235971842,0.465511872050211,0.470865755774036,0.478911668217549,0.48920560658609,0.501213004673798,0.514353309587905,0.528038503810563,0.541702654096305,0.554822405028844,0.566929923955828,0.577620308757169,0.58655532587527,0.593464939364862
0.527172671157259,0.52305873606172,0.521661624356222,0.52305873606172,0.527172671157259,0.533779311903586,0.542530171844783,0.552984117904685,0.564642473395035,0.57698232133679,0.589484724609548,0.601656582477321,0.61304632911646,0.623254483863849,0.631940313438506,0.638825783225877,0.643697746289695
0.57929792020063,0.577409088251218,0.578041489785105,0.58116183241135,0.586607523808479,0.594101315299807,0.603274640386913,0.613695567429983,0.6248973167277,0.636404261316726,0.647753668518799,0.658512652607333,0.668290645569539,0.676748124174862,0.683602452281441,0.688631631965317,0.691676607507212
0.63004247290358,0.63004247290358,0.632343352934338,0.636829267155703,0.64327811894095,0.651379056098978,0.660755025577799,0.670987229834931,0.681638760023334,0.69227554521511,0.702483694685927,0.711883073954668,0.720137447269924,0.726961755465907,0.732127147950726,0.735464327087788,0.736865651517308
0.678701080605009,0.680308740182043,0.683983361573248,0.689546999778334,0.696735821142885,0.705218515782536,0.714617384362022,0.724529737453809,0.734547782246579,0.744275876318974,0.753344687128639,0.7614222875889,0.76822251285746,0.773511029788022,0.77710957926808,0.778898791774477,0.778819883952748
0.724707420604162,0.727682231007006,0.7324825990592,0.738883882264449,0.746593489633466,0.755269175109058,0.764538424962045,0.774017212118858,0.783326909627483,0.792108708291622,0.800035346572042,0.806820279775497,0.812224590505858,0.816062002967107,0.818202347448482,0.81857376068952,0.817163825545096
0.767594018660526,0.771725267838505,0.777436733678476,0.784469115877519,0.792511041888317,0.801216673868671,0.810223355534623,0.819168064020601,0.827701888167258,0.835502177727531,0.842282331291528,0.847799395374222,0.851859745835494,0.85432314226198,0.855105413821071,0.854179973522654,0.851578281603939
0.806967816472783,0.812066671908772,0.818498757507412,0.825979869696047,0.83418787087702,0.842779295238635,0.851405292337121,0.859726050911784,0.867423225594017,0.874210206001522,0.879840289613322,0.884112946451552,0.886878412035987,0.888040837857589,0.8875601862606,0.885452994522862,0.881792061200015
0.842495089734984,0.848388894191754,0.855368965024322,0.863134356491893,0.871358853618382,0.879706403141198,0.887845420889601,0.895461405616794,0.902267594099095,0.908013623568108,0.91249231477749,0.915544761065492,0.917063923154758,0.916996904555533,0.915346033602746,0.912168816411739,0.907576757898085
0.873892033024558,0.880420202333345,0.887789063225904,0.895687946305551,0.903792309421728,0.91177790127868,0.919333508398902,0.926171933108674,0.932039085967226,0.936721238862459,0.940050576618247,0.941909218175413,0.942231869341616,0.941007232540275,0.938278246479018,0.934141168577444,0.928743451696488
0.900918834627388,0.907929900562604,0.915538700059091,0.923431014572555,0.931289036729185,0.93880422266645,0.945688554339198,0.951684022365935,0.956570315040986,0.960170807406488,0.962356994168535,0.963051515531137,0.962229899757785,0.959921102237174,0.956206867020233,0.951219880140307,0.945140630753323
0.923375933230006,0.930725401417423,0.938433433658571,0.946187793593294,0.953681944644889,0.960626577409357,0.966759459846404,0.97185354048444,0.975723357826659,0.978229874140409,0.979283870299156,0.978848023525735,0.976937753613192,0.973620874940886,0.969016038765228,0.9632898992866,0.956652894722982
0.941101655836791,0.948650441965436,0.956323567099389,0.963815802244759,0.970835999647355,0.977117301363273,0.982425645963786,0.986566588624437,0.989390528950295,0.990796471740827,0.990734440819791,0.989206636903714,0.986267387119775,0.982021884042752,0.976623662650986,0.970270721107526,0.963200163733643
0.953970738635866,0.961584011715183,0.969093501307567,0.976205599595412,0.982648320964659,0.988180211695735,0.992597578252347,0.995740106461873,0.997494986604054,0.997799663569496,0.996643308666401,0.994067070590383,0.990163115778222,0.985072419716191,0.978981227385263,0.97211607046247,0.964737220553153
0.961893417351085,0.969439723552127,0.976661392789338,0.983280707365406,0.989048323437969,0.993750912093399,0.997217171464911,0.999322316319389,0.999991164578803,0.999199923767375,0.996976745059323,0.99340106714534,0.988601723669846,0.982753743096224,0.976073735762803,0.968813748462098,0.961253482936426
